User-ID,ISBN,Book-Rating,Book-Title
278144,0670896764,0,A Day Late and a Dollar Short
278144,0679450424,0,No Safe Place
278144,0679450432,0,Dark Lady
278144,0679450440,0,Protect and Defend
278144,068484477X,0,STONES FROM THE RIVER
278144,0688046606,0,Night over Water
278144,0743206045,0,Daddy's Little Girl
278144,087131763X,0,Dr. Atkins' New Diet Revolution
278153,0446612545,0,The Beach House
278158,0451524934,0,1984
278159,0385318073,5,Evening Class
278160,044022425X,8,Drums of Autumn
278162,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
278176,0971880107,9,Wild Animus
278177,0425192032,0,Lightning
278185,0060198346,7,The Sky Is Falling
278185,0142000205,4,Icy Sparks
278188,0312978367,0,The Prometheus Deception
278188,0316601950,0,The Pilot's Wife : A Novel
278188,0345439104,0,Drowning Ruth (Oprah's Book Club)
278188,0373218192,7,Engaging The Enemy
278188,0373484003,7,Irish Hearts
278188,042510107X,0,Red Storm Rising
278188,0425180964,0,The Bear and the Dragon (Jack Ryan Novels)
278188,0440122090,4,Echoes
278188,044022103X,8,One True Thing
278188,0440225701,9,The Street Lawyer
278188,0446354732,0,Nothing Lasts Forever
278188,0446603589,9,Absolute Power
278188,0446608955,0,A Walk to Remember
278188,0446611867,0,A Bend in the Road
278188,0449134482,0,Dances With Wolves
278188,051512219X,0,Small Town Girl
278188,0671727583,0,Smart Women
278188,0743410181,6,Temptation
278194,0060926317,8,Mutant Message Down Under
278194,0140280553,5,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love"
278194,0373218036,0,"Truly, Madly Manhattan"
278194,0375725784,0,A Heartbreaking Work of Staggering Genius
278194,0385319207,0,One True Thing
278194,0385498802,4,Bee Season: A Novel
278194,0425152251,0,Sophie's World: A Novel About the History of Philosophy
278194,0440212723,9,Cold Sassy Tree
278194,0440241537,7,The King of Torts
278194,0451209907,5,Quentins
278194,0452284449,8,The Virgin Blue
278194,051512219X,4,Small Town Girl
278194,0671683993,8,The Temple of My Familiar
278194,0671789422,0,Possessing the Secret of Joy
278194,0688177859,9,"Ahab's Wife: Or, The Star-Gazer: A Novel"
278194,0802139256,6,Peace Like a River
278202,0060198346,3,The Sky Is Falling
278202,014025448X,2,At Home in Mitford (The Mitford Years)
278202,0312252617,4,Fast Women
278202,0316569321,0,White Oleander : A Novel
278202,0385319568,9,The Long Road Home
278202,0385324057,3,Summer Sisters
278202,0385497466,3,The Brethren
278202,0399145060,5,The Edge
278202,0446527017,1,Standoff
278202,0446527130,8,Envy
278202,0446527165,0,Wish You Well
278202,0451204948,0,A Day Late and a Dollar Short
278218,0060977493,7,The God of Small Things
278218,0140039589,7,Watership Down
278220,0671003755,8,She's Come Undone (Oprah's Book Club (Paperback))
278221,0060930535,0,The Poisonwood Bible: A Novel
278221,0375411550,0,The Bluest Eye
278221,0425147363,0,Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback))
278221,0440216745,7,Whispers
278221,0446612790,0,2nd Chance
278221,0446613436,7,The Guardian
278221,0515132020,0,Heaven and Earth (Three Sisters Island Trilogy)
278221,0553582755,9,One Door Away from Heaven
278221,0553584510,0,The Survivors Club
278221,0743460529,8,Daddy's Little Girl
278221,0804106304,9,The Joy Luck Club
278227,0446604666,0,Sick Puppy
278243,0156027321,8,Life of Pi
278243,0375725784,7,A Heartbreaking Work of Staggering Genius
278243,0671510053,8,SHIPPING NEWS
278246,0618129030,8,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
278254,0671027360,8,Angels &amp; Demons
278255,1878424319,0,The Four Agreements: A Practical Guide to Personal Freedom
278257,039592720X,0,Interpreter of Maladies
278257,0446604666,0,Sick Puppy
278257,0451153553,8,Misery
278257,0451170385,9,Four Past Midnight
278259,0451173139,10,Night over Water
278263,0373218036,8,"Truly, Madly Manhattan"
278300,0345447832,7,The Surgeon
278314,0385319959,7,Outlander
278314,0399146431,7,The Bonesetter's Daughter
278314,0679731148,0,A Year in Provence
278314,0743224574,0,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash
278325,0440214041,7,The Pelican Brief
278333,0440225701,10,The Street Lawyer
278342,0425184226,0,The Sum of All Fears
278342,0671510053,8,SHIPPING NEWS
278342,0743225406,8,The Shipping News : A Novel
278342,0786889020,0,Don't Stand Too Close to a Naked Man
278346,0316969680,0,The Beach House
278346,051513287X,6,Face the Fire (Three Sisters Island Trilogy)
278350,0312195516,9,The Red Tent (Bestselling Backlist)
278356,0312265859,7,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
278356,0374270325,9,A Man in Full
278356,0394580567,0,It Was on Fire When I Lay Down on It
278356,0439064872,8,Harry Potter and the Chamber of Secrets (Book 2)
278356,0439136369,10,Harry Potter and the Prisoner of Azkaban (Book 3)
278356,0439139600,10,Harry Potter and the Goblet of Fire (Book 4)
278356,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5)
278356,059035342X,0,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
278361,0671004565,0,We'll Meet Again
278373,0971880107,0,Wild Animus
278390,0380730847,7,The Forgotten (Peter Decker &amp; Rina Lazarus Novels (Paperback))
278390,0399147195,7,P Is for Peril (Kinsey Millhone Mysteries (Hardcover))
278390,0425182908,4,Isle of Dogs
278390,0553569058,9,The Robber Bride
278390,0671027360,7,Angels &amp; Demons
278390,0671683993,10,The Temple of My Familiar
278390,0671789422,0,Possessing the Secret of Joy
278390,0804106304,0,The Joy Luck Club
278390,080410753X,9,The Kitchen God's Wife
278411,0446610542,8,The Bachelor (Warner Books Contemporary Romance)
278418,006016848X,0,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships"
278418,0064400557,0,Charlotte's Web (Trophy Newbery)
278418,0140177396,0,Of Mice and Men (Penguin Great Books of the 20th Century)
278418,0140244824,0,Songs in Ordinary Time (Oprah's Book Club (Paperback))
278418,014025448X,0,At Home in Mitford (The Mitford Years)
278418,014034294X,0,Matilda
278418,0156528207,0,The Little Prince
278418,0312958129,0,Coming Home
278418,0312974256,0,Welcome to Temptation
278418,0345313860,0,"The Vampire Lestat (Vampire Chronicles, Book II)"
278418,0345314255,0,Sword of Shannara
278418,0345327853,0,Beloved
278418,0345348036,0,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure
278418,0345361792,0,A Prayer for Owen Meany
278418,0345368754,0,Foucault's Pendulum
278418,0345380371,0,Rising Sun
278418,034538184X,0,Degree of Guilt
278418,0345384350,0,Icebound
278418,0345384466,0,The Witching Hour (Lives of the Mayfair Witches)
278418,034538475X,0,The Tale of the Body Thief (Vampire Chronicles (Paperback))
278418,0345391055,0,Disclosure
278418,0345404114,0,Sleepers
278418,0345422317,0,The Genesis Code
278418,0373107455,0,Coming Home
278418,0373484003,0,Irish Hearts
278418,0373825013,0,"Whirlwind (Tyler, Book 1)"
278418,0374270325,0,A Man in Full
278418,0375702709,0,A Lesson Before Dying (Vintage Contemporaries (Paperback))
278418,0375703055,0,Ellen Foster
278418,0375706410,0,Waiting (Vintage International)
278418,0375725784,0,A Heartbreaking Work of Staggering Genius
278418,0380002930,0,Watership Down
278418,0380018179,0,The Thorn Birds
278418,0380727293,0,Dr. Atkins' New Diet Revolution
278418,0380789035,0,American Gods
278418,0385265700,0,The Book of Ruth (Oprah's Book Club (Paperback))
278418,0385299095,0,No Greater Love
278418,0385306032,0,Vanished
278418,0385420161,0,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies"
278418,038549081X,0,The Handmaid's Tale : A Novel
278418,0385490992,0,The Street Lawyer
278418,0385492081,0,Into Thin Air : A Personal Account of the Mt. Everest Disaster
278418,038550120X,0,A Painted House
278418,0385722206,0,Balzac and the Little Chinese Seamstress : A Novel
278418,0394820371,8,The Phantom Tollbooth
278418,0399137734,0,Dragon Tears
278418,0425116840,0,The Cardinal of the Kremlin (Jack Ryan Novels)
278418,0425118703,0,Midnight
278418,0425120279,0,The Hunt for Red October
278418,042513525X,5,Hideaway
278418,042513699X,0,Turtle Moon
278418,0425140032,5,Dragon Tears
278418,0425145638,0,Fatal Cure
278418,0425147622,0,The Body Farm
278418,0425151867,0,Acceptable Risk
278418,0425155404,0,Invasion
278418,0425157539,0,Sudden Prey
278418,0425158632,0,Executive Orders (Jack Ryan Novels)
278418,042516313X,0,Breathing Lessons
278418,0425170349,0,Rainbow Six
278418,0425178102,7,Big Trouble
278418,042518630X,7,Purity in Death
278418,0440176484,0,Secrets
278418,0440193613,0,Wanderlust
278418,0440206154,0,Red Dragon
278418,0440207622,7,Daddy
278418,044021145X,0,The Firm
278418,0440211727,0,A Time to Kill
278418,0440214041,0,The Pelican Brief
278418,0440217466,0,Vanished
278418,0440220394,0,A Wrinkle in Time
278418,0440220602,0,The Chamber
278418,0440222656,0,The Horse Whisperer
278418,0440222842,0,Five Days in Paris
278418,0440224594,0,The Return Journey
278418,0440224772,0,Mirror Image
278418,0440225701,0,The Street Lawyer
278418,0440226430,0,Summer Sisters
278418,0440235596,0,Tara Road
278418,0440236673,0,The Brethren
278418,044023669X,0,The Kiss
278418,044023722X,0,A Painted House
278418,0446310786,0,To Kill a Mockingbird
278418,0446363251,0,"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\"""""
278418,0446364193,0,Along Came a Spider (Alex Cross Novels)
278418,0446364800,0,The General's Daughter
278418,0446516317,0,The Witness
278418,044651652X,0,The Bridges of Madison County
278418,0446519790,0,Unspeakable
278418,0446520659,0,The Lion's Game
278418,0446520802,0,The Notebook
278418,0446523569,0,Message in a Bottle
278418,0446601640,0,Slow Waltz in Cedar Bend
278418,0446602736,0,Border Music
278418,0446603309,0,The Witness
278418,0446604275,0,Primary Colors: A Novel of Politics
278418,0446604844,0,Total Control
278418,0446605239,0,The Notebook
278418,0446608955,0,A Walk to Remember
278418,0446609617,0,Standoff
278418,0446672211,0,Where the Heart Is (Oprah's Book Club (Paperback))
278418,0449217264,0,Alaska
278418,044922046X,0,Catering to Nobody
278418,0451128370,0,Christine
278418,0451139682,0,Different Seasons
278418,0451152190,0,Over the Edge
278418,0451153553,0,Misery
278418,0451155750,0,The Dead Zone
278418,0451156609,0,The Tommyknockers
278418,0451160525,0,"The Gunslinger (The Dark Tower, Book 1)"
278418,0451162072,0,Pet Sematary
278418,0451169530,0,The Stand: Complete and Uncut
278418,0451172817,0,Needful Things
278418,0451175123,0,The Fountainhead
278418,0451176464,0,Gerald's Game
278418,0451177096,0,Dolores Claiborne
278418,0451181379,0,The Door to December
278418,0451183665,0,A Case of Need
278418,0451184963,0,Insomnia
278418,0451186923,0,The Deep End of the Ocean
278418,0451205421,0,The Door to December
278418,0452264464,0,Beloved (Plume Contemporary Fiction)
278418,051512608X,0,The Reef
278418,0515126772,0,Jewels of the Sun (Irish Trilogy)
278418,0515127833,0,River's End
278418,0515128546,0,Tears of the Moon (Irish Trilogy)
278418,0515130389,8,Carolina Moon
278418,0515131229,8,Dance upon the Air (Three Sisters Island Trilogy)
278418,0515132136,0,The Jury
278418,0525941908,0,The Regulators
278418,0553096834,0,Couplehood
278418,0553208845,0,Siddhartha
278418,0553256157,0,I Know Why the Caged Bird Sings
278418,0553268880,0,The Prince of Tides
278418,0553272535,0,Night
278418,0553274295,0,Where the Red Fern Grows
278418,0553280414,0,A Separate Peace
278418,0553284789,0,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback))
278418,055356451X,0,Night Sins
278418,0553573136,0,Couplehood
278418,0553579754,0,Fear Nothing
278418,0553580221,0,False Memory
278418,0553582658,0,Summer Light
278418,0590996835,0,Matilda
278418,0670805149,0,Lake Wobegon Days
278418,0670844527,0,Dolores Claiborne
278418,0671014919,0,My Gal Sunday
278418,0671024248,0,Hearts In Atlantis
278418,0671027662,0,Coast Road: A Novel
278418,0671525743,0,Night Whispers
278418,0671537458,0,Waiting to Exhale
278418,0671617028,0,The Color Purple
278418,0671758896,0,"Loves Music, Loves to Dance"
278418,0671867113,0,Moonlight Becomes You
278418,0671880187,0,Kitchen
278418,0679425268,0,Sole Survivor
278418,0679448594,0,Primary Colors: A Novel of Politics
278418,0679720200,0,The Stranger
278418,0743406176,0,If Only It Were True
278418,074343627X,0,Dreamcatcher
278418,0743460529,0,Daddy's Little Girl
278418,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)"
278418,0786889020,0,Don't Stand Too Close to a Naked Man
278418,080410526X,0,All I Really Need to Know
278418,1559029838,0,Call of the Wild
278422,0060935464,9,To Kill a Mockingbird
278422,0385475721,8,The Blind Assassin
278422,0671027360,6,Angels &amp; Demons
278431,0446608262,0,The Lion's Game
278446,0743418190,6,In Her Shoes : A Novel
278465,0440217466,10,Vanished
278469,0316569321,7,White Oleander : A Novel
278469,0446679593,6,Suzanne's Diary for Nicholas
278469,0743237188,7,Fall On Your Knees (Oprah #45)
278474,0002558122,0,Angelas Ashes
278475,0060185147,7,Courting Trouble
278483,0380731851,8,Mystic River
278487,0553578693,10,The Next Accident
278500,0425167720,5,An Instance of the Fingerpost
278503,1400034779,0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
278506,0385490992,0,The Street Lawyer
278514,0971880107,0,Wild Animus
278522,0743225406,5,The Shipping News : A Novel
278525,0394820371,10,The Phantom Tollbooth
278525,0446518581,8,Border Music
278535,0061030597,0,Moment of Truth
278535,0375726403,0,Empire Falls
278535,0380710218,0,Postmortem
278535,0380717018,0,Body of Evidence (Kay Scarpetta Mysteries (Paperback))
278535,0380718332,0,All That Remains (Kay Scarpetta Mysteries (Paperback))
278535,0380730847,0,The Forgotten (Peter Decker &amp; Rina Lazarus Novels (Paperback))
278535,042511774X,0,Breathing Lessons
278535,0425174271,0,Certain Prey
278535,0425175405,0,Black Notice
278535,0425178765,8,Easy Prey
278535,0425182878,9,Chosen Prey
278535,044022103X,0,One True Thing
278535,0440221595,7,The Glass Lake
278535,0446360589,0,The Burden of Proof
278535,0446605484,10,Roses Are Red (Alex Cross Novels)
278535,0446610038,10,1st to Die: A Novel
278535,0446611212,9,Violets Are Blue
278535,0449003787,9,"\O\"" Is for Outlaw"""
278535,0449219364,0,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback))
278535,0449219461,8,H Is for Homicide (Kinsey Millhone Mysteries (Paperback))
278535,0553581554,0,The Killing Game: Only One Can Win...and the Loser Dies
278536,0553277472,0,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values
278541,0142001740,9,The Secret Life of Bees
278542,0446605409,0,Plum Island
278543,0446605239,5,The Notebook
278543,0553096834,7,Couplehood
278545,0061030597,0,Moment of Truth
278545,0553582135,0,Final Target
278545,0671867172,0,The Lottery Winner : Alvirah And Willy Stories
278550,0345339703,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
278551,044041833X,7,"The Subtle Knife (His Dark Materials, Book 2)"
278552,0671021001,7,She's Come Undone (Oprah's Book Club)
278552,0671510053,8,SHIPPING NEWS
278554,0060096195,9,The Boy Next Door
278554,0140292683,8,The Girls' Guide to Hunting and Fishing
278554,0140293450,8,About a Boy
278554,0330375253,8,Bridget Jones's Diary
278554,0385730586,9,Sisterhood of the Traveling Pants
278554,0446611867,0,A Bend in the Road
278556,0671028375,7,Fatal Voyage
278556,0802130208,0,A Confederacy of Dunces (Evergreen Book)
278561,0446612545,7,The Beach House
278582,0312966091,0,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel)
278582,0312966970,0,Four To Score (A Stephanie Plum Novel)
278582,0312971346,0,High Five (A Stephanie Plum Novel)
278582,0312976275,0,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel)
278582,0312980140,7,Seven Up (A Stephanie Plum Novel)
278582,0312983867,7,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
278582,0312990456,5,One for the Money (A Stephanie Plum Novel)
278582,0345350499,10,The Mists of Avalon
278582,0425175405,0,Black Notice
278582,0449221512,8,I Is for Innocent
278582,0671001795,8,Two for the Dough
278582,1400034779,10,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
278586,0440224624,3,The Loop
278586,0446606812,5,Message in a Bottle
278633,0060987561,10,I Know This Much Is True
278633,0140244824,7,Songs in Ordinary Time (Oprah's Book Club (Paperback))
278633,014028009X,2,Bridget Jones's Diary
278633,0142000205,7,Icy Sparks
278633,0316096199,8,Lucky : A Memoir
278633,0316666343,9,The Lovely Bones: A Novel
278633,0316899984,7,"River, Cross My Heart"
278633,0345439104,0,Drowning Ruth (Oprah's Book Club)
278633,0375502238,0,Blessings
278633,0375702709,0,A Lesson Before Dying (Vintage Contemporaries (Paperback))
278633,0375703063,7,A Virtuous Woman (Oprah's Book Club (Paperback))
278633,0380730138,0,Vinegar Hill (Oprah's Book Club (Paperback))
278633,0385474016,0,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies"
278633,0385730586,0,Sisterhood of the Traveling Pants
278633,0440224624,0,The Loop
278633,0440226430,9,Summer Sisters
278633,0440514428,9,Cold Sassy Tree
278633,0446610399,0,The Rescue
278633,0446672211,0,Where the Heart Is (Oprah's Book Club (Paperback))
278633,0446679593,8,Suzanne's Diary for Nicholas
278633,0449907481,6,A Thousand Acres (Ballantine Reader's Circle)
